tweet_id,full_text,sentiment
1.59e+18,"Vote for Joshua. 
He’s knows that gun control legislation must be changed. He wants your children to stay safe. He wants you to stay safe. @JHarrisTill 
Facebook: Joshua Harris-Till for Congress
https://t.co/frrE0IyXtv",anti-gun
1.59e+18,"@TulsiGabbard The right to bear arms is not God given.

God did come up with weed. Try the https://t.co/ac0GPwwTMD",anti-gun
1.59e+18,"A lot of people need help in this world, mentally, fatally killing a Spanish teacher because they had bad grades is insane, I swear anything that has to do with school shootings, school anything violent is always the White Americans of this country, so sad.",anti-gun
1.59e+18,@GregAbbott_TX Let me guess your speeches are heavy on scare tactics. Vote for me otherwise this will happen. Perhaps you should address mass shootings,anti-gun
1.59e+18,"@FoxNews Lol, climate change/no, abortion/no, gun laws/no. You guys are making it easy for Republicans.",anti-gun
1.59e+18,"@DanCrenshawTX United States Congressman telling a victim of gun violence who has dedicated his life to public service since that day that he's worthless.
A US Congressman telling an American citizen he's worthless.
Who raised you? Really, who raised you?",anti-gun
1.59e+18,"@SenateGOP Over 1 million Americans died. It’s good to know that when confronted with a crisis, the GOP will err on side of politics instead of caution for our health . Considering they block common sense gun safety reform while our kids are slaughtered, this isn’t a surprise.",anti-gun
1.59e+18,"Each day, the Indiana Crime Guns Task Force continues to remove illegal guns off our streets.

As of Oct 28, the taskforce has 
-Seized more than 300 firearms
-Arrested nearly 400 people

Thank you to the officers &amp; detectives who make our city a safer place to work &amp; live. https://t.co/IgANtGE5kY",anti-gun
1.59e+18,"@nedryun https://t.co/rwksaVRpuD
The Recent Rise in Violent Crime Is Driven by Gun Violence
https://t.co/7PH0MbURJr
THE ROOT CAUSES OF GUN VIOLENCE",anti-gun
1.59e+18,"@Zach69101601 @CarolOfShad34 @CAPAction Murder rate in the US is DOWN from 9/100k in 1990 to 6.7/100k now. AND it is down in 2022 from 2021.

https://t.co/QofxWqSlW1

Meanwhile, guns are involved in 79% of all murders. 

https://t.co/RrcSWWvHYe. https://t.co/a630zlD05L",anti-gun
1.59e+18,"65% of Hispanic adults support stronger gun laws, with Hispanic voters consistently ranking gun violence as a leading factor in their vote this year. 

The solutions to gun violence exist. It's now time for policymakers to act. 

https://t.co/nkDTum8iLU",anti-gun
1.59e+18,"@mmpadellan State legislatures make laws allowing open carry, no training, no licensing and then those yahoos with weapons move to Democratic cities because that’s where the jobs are &amp; committ crimes. You can’t say Repub have all th guns then say that Dem are committing violent gun crimes",anti-gun
1.59e+18,@JeremySWallace @GregAbbott_TX typical GOP. No vision just scare tactics.   Why don't you discuss what you will do to prevent mass shootings,anti-gun
1.59e+18,"@srh_medco There is no GQP plan for inflation or gas prices  or anything else but here is what they will do if they win:
1. Tax cuts for the rich
2. End SS and Medicare 
3. National abortion ban
4. Impeach Joe Biden
5. Guns for everyone
6. Russia style 1 party christo-fascist kleptocracy",anti-gun
1.59e+18,Generational talent lost to gun violence https://t.co/uAOboeVEWe,anti-gun
1.59e+18,@TulsiGabbard 2nd amendment was not god given it was written by a bunch of old white men who used single shot muskets that took a few minutes to reload.,anti-gun
1.59e+18,"@RedFlagNYC They blamed movies, tv , video games and gangster rap. Anything other than the actual one common denominator.. the fucking availability of the guns used to kill. NRA spends millions to make sure that keeps happening.",anti-gun
1.59e+18,@BCStevens77 @mmpadellan Democrats commit 70% of gun violence,anti-gun
1.59e+18,"@RobAstorino @leezeldin The crime rate rose after trump repealed Obama red flag laws

17 immediately became one of the worst years for mass shootings, 19 soon followed

2020 is the first time guns are the leading cause of children's death

Texas cops murdered by guns rose 60%

red states w lax gun law",anti-gun
1.59e+18,"@TulsiGabbard The Second Amendment provides for a ""WELL-REGULATED"" militia. The GOP seems to forget about the ""Regulated"" part.",anti-gun
1.59e+18,On the issue of gun violence: Turning your child and that illegal gun over to police is NOT the hardest act a parent might do! Actually burying your child from being murdered is!,anti-gun
1.59e+18,"@TheSGTJoker @GOP Exactly. Interesting how Republicans can’t connect the dots on this one. They insist that the population be flooded with guns, then spew about increased gun violence. Like it’s the Democrats fault? 🤷🏼‍♀️Mind boggling. 🤦🏼‍♀️",anti-gun
1.59e+18,"@MayraFlores2022 @elonmusk Yes, gun safety, and reforms, children at their schools not being murdered, families shopping for groceries safely, etc. Discuss all issues.",anti-gun
1.59e+18,@davidhogg111 @elonmusk @Sen_JoeManchin I think I’m going to make a donation to the NRA in your name.,anti-gun
1.59e+18,"@GavinNewsom @David_Charts @GOP We need Dems in the Chicago Northwest Suburbs #gpadems 

ENDORSING #maria4ilsenate
#MariaPetersonForSenate @Canty4ILHouse
@NabeelaforIL #voterizer 
🌊codify Roe
🌊pass voting rights
🌊pass immigration reform
🌊protect SS/Medicare
🌊ban assault weapons

#DemVoice1
#Dems4USA",anti-gun
1.59e+18,"“Don’t worry about school shootings, democrats are actively trying to bring our children to drag shows and that’s why we have to vote them out.” -a Republican",anti-gun
1.59e+18,"@colinschmitt @NYCPBA @NYCPBA will regret these open carry, no gun permit candidates when the shooting starts.",anti-gun
1.59e+18,@senitsu_ Surely better to ban shooting games than guns I think,anti-gun
1.59e+18,Gun violence has killed at least 1 rapper every year since 2018 https://t.co/QJ2Mh9perP,anti-gun
1.59e+18,@DeannaMarie208 @renkate @mommimaya @JennaMillerKC @SapnaKmd @ChrisCarrollMD @pccm_doc @DrJaimeFriedman @Dr_ScottK @PedsGeekMD @DrJenniferCo_Vu @jenschuette25 @KTamirisaMD Protect kids from indiscriminate gun violence!,anti-gun
1.59e+18,@PeriwinkleRose3 @Jennife08058715 @SusanNagle5 @RonFilipkowski I like trying to corner them and get them to admit that they care more about their interpretation of the second amendment than the lives of children.,anti-gun
1.59e+18,"@DanRather Laughter is a “Warning” from the jagged edges of knives eager to be used to increase fear , allow others to laugh! There used to be rules that protected people . Every one of those rules are non existent now!21 to vote but 18 for KR 15. Politicians paid millions by NRA",anti-gun
1.59e+18,"@derrickvanorden @pfaff4congress Defunding police is a lie &amp; you know it.  How about children dying from gun violence? You can’t be pro-insurrectionist and pro-cop.  Which one are you?  Know that answer.  And, why don’t you ever talk about the brave police on 1/6? We know that answer too.  100% untrustworthy!",anti-gun
1.59e+18,"@POTUS We need Dems in the Chicago Northwest Suburbs #gpadems 

ENDORSING #maria4ilsenate
#MariaPetersonForSenate @Canty4ILHouse
@NabeelaforIL #voterizer 
🌊codify Roe
🌊pass voting rights
🌊pass immigration reform
🌊protect SS/Medicare
🌊ban assault weapons

#DemVoice1
#Dems4USA",anti-gun
1.59e+18,@botbsquad Man. My 21 year old daughter was stunned. I don't know what to say think or feel. Younger than me? Gone for no reason. And the gunman ran? We raising a bunch of boys who don't wanna fight &amp; then run like cowards after using a grown man's gun. Smh. What are we doing🤨😠😡🤬,anti-gun
1.59e+18,"@1010WINS Zeldin wants more guns, open carry, no permits!! It will be wild!!",anti-gun
1.59e+18,"@RepAndyBiggsAZ Democrats protect children from lethal viruses and deadly school shootings, despite the efforts of negligence by Republicans",anti-gun
1.59e+18,"""...when you eliminate the permit requirement, then anyone can carry a firearm on the streets and it becomes harder for police and for others to figure out whether that person has bad intent or not."" #EndGunViolenceNow https://t.co/hbR7b203Sv",anti-gun
1.59e+18,"@RepRWilliams Not sure what you like more, your paycheck from the NRA or your paycheck from the oil companies. You’re a tool.",anti-gun
1.59e+18,"So happy to vote early for our great VA district 8 @RepDonBeyer! He is a progressive champion of reproductive freedom, economic policies focused on workers and families, common sense gun control and support for Ukraine.
#VoteBlueIn2022",anti-gun
1.59e+18,"@RonFilipkowski Last week a law passed by the Republican led Missouri Legislature, The 2nd Amendment Protection Law, allowed a teenager with mental health problems keep his assault rifle, killing a student and teacher with it. They couldn't get tough on his crime cause he was killed, too.",anti-gun
1.59e+18,"For those who think only criminals and mentally ill people perpetrate gun violence... 
""Oregon mayor allegedly shot at family during road rage episode in Hood River County"" 
The presence of a gun can turn a situation into a deadly drive home.
https://t.co/fLekw3g7QJ via @KGWNews",anti-gun
1.59e+18,"This fucking country is plagued by gun violence. Can't even keep it a stack with someone about how you feeling, have a disagreement, and keep it pushing. The streets are ran by ego. Who's the biggest stepper, who got the biggest gun, do anything to appeal to they hood.",anti-gun
1.59e+18,@TulsiGabbard The second amendment is not God-given. It was written by humans to embody a human idea.,anti-gun
1.59e+18,"Including being supervised by an adult. No one is safe. This must change. #TogetherWeCan #TogetherWeRise #Childshot #Gunviolencesurvivor #Gunviolence #Louisville #Kentucky #BreakTheChain #Breakthecycle #Cyclebreakersbreakingchains
https://t.co/NUSCIGbGIb",anti-gun
1.59e+18,"“OUR CHILDREN DESERVE IT. WE DESERVE IT. WE WILL MOVE FORWARD INTO THE NEXT BATTLE, AS THIS WAR HAS NO END IN SIGHT.
#Uvalde families have our full support. We have been in this fight for 10 yrs and have no intention of giving up. https://t.co/zXoSnPyK68",anti-gun
1.59e+18,@RonFilipkowski These are the same people who won't do anything about gun laws because criminals will be criminals.,anti-gun
1.59e+18,"Children being caught in the crossfire of gun violence 🔫 throughout Louisville, Kentucky cannot become normalized. This is so disheartening when children are not being able to be children and so what children do.  #Childshot #Gunviolencesurvivor 
https://t.co/NUSCIGbGIb",anti-gun
1.59e+18,"""One of the most disgusting and unprofessional actions"": The mother of Parkland shooting victim #NicholasDworet called out the gunman's defense team for holding, giggling and touching with the murderer. ""We found this to be so offensive to our family,"" she said. https://t.co/IzIXKbLKGG",anti-gun
1.59e+18,@jhicksfastball @GlennJacobsTN If only they put the same energy into fighting gun violence that they did drag shows,anti-gun
1.59e+18,@TulsiGabbard That is not what the 2nd Amendment is. Study your history and read the Federalist papers before you spout nonsense on social media.,anti-gun
1.59e+18,I had an important conversation with local Black leaders in Tacoma this morning about everything from lowering costs to ending gun violence. I’m always fighting to strengthen our communities and represent the values of WA state. https://t.co/vjZknz2Uay,anti-gun
1.59e+18,"Must-read on💩 jurisprudence of Clarence Thomas who ""adopted tendentious &amp; selective reading of the record, endorsing false narrative shaped by Republican-allied academics funded by gun rights groups like NRA."" #EndGunViolence #ScotusIsCorrupt 

https://t.co/UEopNjOtRG",anti-gun
1.59e+18,@NRA Very poor choice of artwork. Blood wave,anti-gun
1.59e+18,@TulsiGabbard Please post the Bible verse that God gives the right to bear arms. The Constitution is NOT from God. I’ll wait…,anti-gun
1.59e+18,"I want free speech, can we please not censor the super gruesome pictures of wars and school shootings?!!!
The world needs to be shocked back to reality!",anti-gun
1.59e+18,"@TheFeralPinup @skk8Rguy @votejgr @KathyHochul Like we do w/ school shootings. Accepting that children will die is horrific. 

https://t.co/zPmD43G7Xj",anti-gun
1.59e+18,"@MarshaBlackburn Here’s your morning reminder that the @GOP have voted against:

- cheaper gas
- cheaper insulin
- cheaper Rx prices
- child tax credits
- stimulus checks
- gun safety laws
- baby formula
- voter protections
- marriage equality

VOTE.",anti-gun
1.59e+18,"The fact that yall are buying guns and thinking the 900 hours you've logged playing @CallofDuty is enough to know how to f**king use it....?! I declare. At the very least, legal or not, if you wanna shoot a gun, at least take your hot headed tail to a gun range, ONCE! Cotdamn.",anti-gun
1.59e+18,"@RonFilipkowski MAGAT Republicans forcing children to give birth to their rapist's baby, controlling what women are allowed to do with their bodies, voting against child tax credit, voting against fair wages, voting against gun safety ... is not honoring families #VoteBlueForSoManyReasons ✌️🏼💙🇺🇸",anti-gun
1.59e+18,"@Commish04 @LauraAnnSTL @chrisehyman No, and gun laws aren’t going to fix tomorrow’s crime but tougher laws means fewer guns on the street in the long term, which should help bring down crime over time",anti-gun
1.59e+18,"@RepStefanik GOP is soft on gun violence, dont forget that",anti-gun
1.59e+18,@TimRunsHisMouth Remember when the right cared about protecting kids from mass shootings in schools? Me either,anti-gun
1.59e+18,"@HouseGOP What about trauma of school shootings, active shooter drills? More hypocrisy! Put children first vote blue in 22!",anti-gun
1.59e+18,"@davenewworld_2 Apparently these big, tough Texans couldn't muster even one single ""Good guy with a gun"".

Cowards.",anti-gun
1.59e+18,@laurenboebert What you do and say matters as a public figure. That gun is a slap in the face to every parent who’s lost a child to gun violence in this country. You don’t care about Americans. You can about fame &amp; fortune. You are nothing but a clown for the GOP. You should be embarrassed.,anti-gun
1.59e+18,"@RonnyJacksonTX I’m voting for every female that needed to make a choice. I’m voting for the child lost to gun violence, I’m voting for my 85 year old Moms Social Security, I’m voting against lies, violence &amp; conspiracies. I’m voting for Democracy #FuckYouImVotingBlue",anti-gun
1.59e+18,@Shadow6319 @NRA First thing you got wrong: I hunt with several AR15s. Perfect tool for the job!  What you think doesn’t matter! 2nd: well regulated doesn’t mean you or anyone else can control what guns are available to us!  You probably need to do some more research before spewing nonsense!,pro-gun
1.59e+18,"Actually, the only reason gun control is still a topic is because Republicans didn't take a harder stance.",pro-gun
1.59e+18,"More crazy new gun laws means an even more treacherous landscape for gun owners!  Luckily , the 10th Edition of California Gun Laws by Chuck Michel is available!  And when you pre-order, the proceeds will go to help fight for your 2A rights!  Buy today: https://t.co/Ul71tQq1YK https://t.co/TQrJPIMfj0",pro-gun
1.59e+18,"@alan4guedesoie @stclairashley If liberals would quit shooting people, we wouldn’t have a gun problem liberals are responsible for 90% of the gun violence",pro-gun
1.59e+18,@MsWerner @TimothyTobias2 You really don't do much hunting do you. The AR platform makes for a fine hunting rifle. You seem to be very limited in your knowledge of the AR-15. Here is the ORIGINAL ad from Colt. From 1963. https://t.co/GfO9iPxyis,pro-gun
1.59e+18,"@NYAGV1 @MCDC_Rochester @SenatorBrouk @samraforsenate Too bad she doesn't advocate for locking up violent criminals, as much as she advocates for taking away guns from law abiding citizens #2A #ROC #RepealBailReform",pro-gun
1.59e+18,"@gunpolicy Really? But when gun rights pointed to the influence the gun control groups said other countries play the same games &amp; don't have the same violence rate as the US. So which is it, factor or no factor?",pro-gun
1.59e+18,"@DanielWWebster1 ""We need to make these already entirely illegal guns double illegal."" 

Brilliant.",pro-gun
1.59e+18,@DrDigiPol @CarolOfShad34 @CAPAction But I do find it funny how people like yourself are advocating for gun control but are also advocating for unregulated abortions meaning allowing people to abort a child up to term. That’s arguably murder at least in the last few weeks. So you like killing babies just not adults?,pro-gun
1.59e+18,"@BillClinton Gun violence didn't drop under the gun ban, criminals just switched to handguns.",pro-gun
1.59e+18,@DrDigiPol @CarolOfShad34 @CAPAction Yes I 100% believe that making abortion illegal won’t make it go away but it will make it unregulated and put peoples lives in danger JUST like banning guns or anything would do!! Do I necessarily agree with all cases of abortion? No but I am not at all anti-abortion.,pro-gun
1.59e+18,@Bibi27756043 @SaycheeseDGTL It shouldn't make it harder if you know anything about history and what happens to countries that abolish guns all that does is give the government more control. They do need to regulate and actually hold to the laws that they have. But they'll never abolish the second amendment,pro-gun
1.59e+18,"@po_murray Not exactly a good look trying to imply that a deranged killer’s first murder victim deserved what she got because in your opinion gun owners must all be bad people. Keep running with that narrative, I’m sure it will help your firearms Prohibitionist cause a lot.",pro-gun
1.59e+18,@DrDigiPol @CarolOfShad34 @CAPAction Do you know what’s even funnier though about your statement? Considering the fact that we’ve had more sweeping gun laws and legislation in the past three years it’s interesting that there’s less guns on the street but you’re saying that murder rates by guns are up. Shows it’s BS,pro-gun
1.59e+18,"@JeffMerkley No Jeff, Oregon doesn’t have a gun violence problem, Portland has a gun violence problem. Fix Portland, not the rest of the state.",pro-gun
1.59e+18,"@Michaelshooter6 @MaryPeltola Translation: I can't argue with facts so I'll just resort to meaningless responses that have nothing to do with the conversation #DeflectionFail 

#gunsense is nonsense 
#2A #2AShallNotBeInfringed 
#GunsSaveLives https://t.co/shwj3hOd6o",pro-gun
1.59e+18,"@ilovedonrickles And now we must punish law abiding gun owners by stripping their rights away. What’s wrong is right, and what’s right is wrong around here.",pro-gun
1.59e+18,"@Michaelshooter6 @MaryPeltola You do realize most good guys are disarmed by the gun free zone signs which not unexpectedly the criminals ignore. 
Meanwhile in reality 👇🏾 
#gunsense is nonsense 
#2A #2AShallNotBeInfringed 
#GunsSaveLives https://t.co/mf6RCx1tLg",pro-gun
1.59e+18,@ChrisVanHollen @BrianFrosh Drive a car in not in the Constitution. The 2nd Amendment is clear. Not a peep on licensing back in 1791.,pro-gun
1.59e+18,@RosemaryChides2 @davidhogg111 I believe everybody should exercise the first amendment rights. The only reason why you still have the first amendment right it's because we have the second amendment.,pro-gun
1.59e+18,A REMINDER to Granite Staters that #NH Democrats are already pushing insane #guncontrol bills to take away your fundamental human right to self defense (an ACTUAL right). #VoteALLDemocratsOUT #NHHouse #NHSenate #NHPolitics https://t.co/of3upMqveK,pro-gun
1.59e+18,@WillResistAdmin @AnarchoMemes @VP Gun rights are civil rights,pro-gun
1.59e+18,"“There’s very clearly common ground between gun owners and non-gun owners. And specifically, we found that that common ground is that there’s a uniform belief that people who are at high risk for violence should not have access to guns.” https://t.co/dtCMKLRg2X",pro-gun
1.59e+18,@JulianaF53 I think many R’s and Trumpers would be damned surprised that even in a tight Blue gun law state like CA the majority of people who live here have one if not many types of guns. They think the Left is unarmed. “Most” just don’t use them for violence. But we can protect ourselves.,pro-gun
1.59e+18,@mommamia1217 @dinatitus I hate when the left talks about gun control like it'll fix anything. What new gun law would have prevented the Nass shooting in Uvalde or any other mass shooting.  I'll wait,pro-gun
1.59e+18,"@LovelyMsEB You do know knives kill more people than rifles of all types including the mythical assault weapon don't you? Where's your #FakeMoralOutrage against knives?
#gunsense is nonsense 
#2A #2AShallNotBeInfringed 
#GunsSaveLives",pro-gun
1.59e+18,"@2Aupdates @gunpolicy To combat these ""dangerous myths about gun use"", how about we teach gun safety in schools, and make kids learn the Four Rules of Gun Safety from an early age? 

@ProjectUnloaded you game for that, or do you really think being a kill-joy trying to cancel COD is going to work?",pro-gun
1.59e+18,"@DrDigiPol @CarolOfShad34 @CAPAction How about rather than some fantasy of making something illegal will make it disappear and there will be no more gun crime in this country, why don’t people come Together and actually help each other?",pro-gun
1.59e+18,"Gun control,  hammer control,  knife control, all of these cannot stop evil.  Only Jesus Christ can and he will.",pro-gun
1.59e+18,"@Christophers91A @JoeBiden Coward? Of what? You? I actually have a life outside this cesspool. Lies?WHERE TO START!
-Jan 6 was a peaceful tourist visit
-election was stolen (because #MAGAMORON lost)
-taxes will be raised on middle class
-democrats are 4 open borders
- democrats want to take your guns away",pro-gun
1.59e+18,"@davidhogg111 @DanCrenshawTX Dude you have no solution except to ban or take away guns which is retarded. Guns don't kill people, mentally insane people do that.",pro-gun
1.59e+18,"@RHP_BzzdBear I'm unvaxxed and have the right to bear arms. Add that one, next time. 🤭",pro-gun
1.59e+18,"@DrDigiPol @CarolOfShad34 @CAPAction Again, where is your outrage on sugar and junk food? Or cars? Or uneven sidewalks and potholes? You’re just virtue signaling and looking like a fool. I’ll take your anti-gun argument seriously when I see you advocating for the leading causes of death in this country",pro-gun
1.59e+18,@JustinBrannan You can’t be tough on crime if you don’t own a gun. LEXIT! ULTRA MAGA Latino! 2A! NRA!,pro-gun
1.59e+18,@SteveHiltonx Well when they stop calling it “gun violence” and call it what it is .. stop blaming every one else for every thing…,pro-gun
1.59e+18,"How come this armed man who entered a Naples, FL luxury car dealership lot was arrested for intimidating people, but the scary guys with #guns ""patrolling"" #Arizona #voting places are allowed to get away with it?
https://t.co/cWreEqDYGX",pro-gun
1.59e+18,@woolie @LenninReyes @NYCBikeLanes The vast majority of child mortalities here in The Bronx are caused by traffic violence. I’ve seen more traffic violence than gun violence here by quite a wide margin. I grew up in the BX during the 90s so I’ve seen guns. Cars are a bigger problem if you just take a look around.,pro-gun
1.59e+18,We couldn't have asked for a more perfect day &amp; evening yesterday! The #NeWx treated us great &amp; allowed for some good #Firearms #Training. Always #BeSafe &amp; #TrainHard. https://t.co/U5sHTpS0TI,pro-gun
1.59e+18,"@MurrayCampaign It's not a ""gun"" problem It's a criminal mental illness problem. You are a one track problem solving person. Tell it like it is. You and the democrats have removed laws that help with mental health and punishment of crimes committed by felons with guns.",pro-gun
1.59e+18,@foxtrot_j You didn't just vote to make gun ownership more difficult. You voted to undermine our constitution by putting the State in control of administering rights granted towards all citizens which our Government cannot infringe upon. (You voted for infringement.) https://t.co/Bb4YfEKoCp,pro-gun
1.59e+18,@nyckatyc @allidoismix @KathyHochul @shannonrwatts And yet New York has some of the strongest gun laws in the county and yet their homicide rates are off the chart. So tell me how are those gun restrictions working out. 🤷‍♂️,pro-gun
1.59e+18,"@caltamino @2aHistory @ActualConversa1 @calrepliberty Suicides are not ""gun violence."" The term implies a violent crime against another person was committed.

Suicides aren't a violent crime against another person, thus misleading.

You wouldn't include suicide by knife in a count of ""stabbing victims.""",pro-gun
1.59e+18,@AMarch4OurLives @VoteYesOn114 This is a power grab! The police should not be the sole decider in who is armed and who is not. They will disarm minorities or prevent their CONSTITUTIONAL RIGHT to bear arms. 114 won’t stop criminals either they already dgaf about the law,pro-gun
1.59e+18,"@HeatherEHeying @aoirann @chimpvsdog If you choose to not enjoy a right that is granted to you, then it's still a right. No one is taking it away from you.

I have a right to bear arms. I still have that right even if I choose not to bear arms!",pro-gun
1.59e+18,@KGWNews 114 will disarm the right people and it’s being disguised as proper gun control. The cops should NOT be the sole power behind who can be armed and who can not. Vote no 114,pro-gun
1.59e+18,"@DakiniBliss @MeidasTouch @GovAbbott Well, the constitution is very clear. ""Responsible gun laws"" mean different things to different people. We have laws in place to keep them out of the hands of violent offenders. Trouble is criminals don't follow the law by definition. Disarming me does not solve that problem. 1/2",pro-gun
1.59e+18,"@SenateGOP Republicans voted against every single bill to combat inflation. Every bill to combat crime and reduce gun violence, and every bill to secure the border in a way that actually works. 

Republicans are the problem. You are never the solution.",pro-gun
1.59e+18,@TimothyTobias2 BS. Hunters do not use assault weapons. You can ask any hunter. Go away.,pro-gun
1.59e+18,"@DanielWWebster1 Given the already existing strict laws on machine guns, or fully automatic firearms, why not just prosecute for illegal possession of a switch? Is the assumption that those violating the law on machine guns would obey the law on magazine capacity?",pro-gun
