tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1589044123767824384,Sat Nov 05 23:56:56 +0000 2022,"GUNS: Dems, many Repubs &amp; the large majority of responsible gun owners want, SMART GUN CONTROL LAWS! Raise the age to 21 w/ Full background &amp; mental health checks
After a a mass shooting, Repubs say schools should have mental health resources 
They had a chance and VOTED, NO! https://t.co/7nQESxiAG9",Reply Tweet,,,21046076,"Long Island, NY",,,,,,,,,United States,US,Long Island City,New York,Queens County,"Long Island City, New York, United States",-73.94875,40.74482,1,0,0,0,https://twitter.com/twitter/status/1589044123767824384
1589044070160400384,Sat Nov 05 23:56:43 +0000 2022,@Jeannie20557560 @Derrick47886845 @f_theurkauf @SonnyFarmer @GodsArmyOfHmrs @LarryCouch5 @LacarpetronM @Ettored @EricRos11919423 @RenayCharlotte @Luckboxwinnerr @EyeH8Trump @DocDeezWhat @blueskies6123 @NavyVet9200 @DharmaPatriot @neila0081 @The1Hauntings @UndercoverReb @FLYNN6411 @LawrenceDunha16 @flipartist @rsnoeljr @DanpawP @MadeUMadAgain @ThirdAngie @Melissamcadam10 @nickder61 @notjoe2020 @KeelKeel13 @JimboUSA1776 @SaltyTanker2 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @jersey_some @Ferahgo684 @Danime9071 @KellzBellzzah @Marsha579L @BollingerTodd @JamesWe70210481 @WildAngelWing @charlie31404066 @Amy95474055 @iBrianHorlick @buggerbaby379 This dude is a soy boy antifa fucktard,Reply Tweet,,"['@Jeannie20557560', '@Derrick47886845', '@f_theurkauf', '@SonnyFarmer', '@GodsArmyOfHmrs', '@LarryCouch5', '@LacarpetronM', '@Ettored', '@EricRos11919423', '@RenayCharlotte', '@Luckboxwinnerr', '@EyeH8Trump', '@DocDeezWhat', '@blueskies6123', '@NavyVet9200', '@DharmaPatriot', '@neila0081', '@The1Hauntings', '@UndercoverReb', '@FLYNN6411', '@LawrenceDunha16', '@flipartist', '@rsnoeljr', '@DanpawP', '@MadeUMadAgain', '@ThirdAngie', '@Melissamcadam10', '@nickder61', '@notjoe2020', '@KeelKeel13', '@JimboUSA1776', '@SaltyTanker2', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@jersey_some', '@Ferahgo684', '@Danime9071', '@KellzBellzzah', '@Marsha579L', '@BollingerTodd', '@JamesWe70210481', '@WildAngelWing', '@charlie31404066', '@Amy95474055', '@iBrianHorlick', '@buggerbaby379']",1578519665860558848,"Florida, USA",,,,,,,,,United States,US,Florida,New York,Orange County,"Florida, New York, United States",-74.35682,41.33176,3,1,10,2,https://twitter.com/twitter/status/1589044070160400384
1589044034181693440,Sat Nov 05 23:56:35 +0000 2022,"What part of the 'shall not be infringe' Little Chuckie doesn't understand?

https://t.co/w8k9LBUEz2",Original Tweet,,,1390652412604596226,"Orlando, FL",,,,,,,,,United States,US,Orlando,Florida,Orange County,"Orlando, Florida, United States",-81.37924,28.53834,0,0,3,1,https://twitter.com/twitter/status/1589044034181693440
1589044030205489152,Sat Nov 05 23:56:34 +0000 2022,"@rebelpuss Of course, as long as he doesn't mind my concealed carry.",Reply Tweet,,['@rebelpuss'],26835342,"West Virginia, USA",,,,,,,,,United States,US,,West Virginia,,"West Virginia, United States",-80.50009,38.50038,0,0,0,0,https://twitter.com/twitter/status/1589044030205489152
1589044009636622336,Sat Nov 05 23:56:29 +0000 2022,"@Scottmusicpiano I hope Nancy sues all those who spread viscious slander and lies about her husband for all they are worth, just like the parents of the Sandy Hook children who were killed sued Alex Jones for his baseless malicious slander and lies. https://t.co/ngbH3nBtk4",Reply Tweet,,['@Scottmusicpiano'],1221114803495849985,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,0,0,https://twitter.com/twitter/status/1589044009636622336
1589043912244854785,Sat Nov 05 23:56:06 +0000 2022,"In place of sane
And rational legal governance.
They made a bet.
What does it mean?
They think they’ll win.
They think they will win 
On every level.
And they hope,
All their images,
Of guns and malice,
Will break you,
Will break us all.
They think that,",Reply Tweet,,,892601180752404480,"Alexandria, VA",,,,,,,,,United States,US,Alexandria,Virginia,City of Alexandria,"Alexandria, Virginia, United States",-77.04692,38.80484,1,0,0,0,https://twitter.com/twitter/status/1589043912244854785
1589043850739609600,Sat Nov 05 23:55:51 +0000 2022,"@joncoopertweets 💙 with an orange 🧡 for the wisdom of @MomsDemand thrown in. 🌊🌊 bc science is real, abortion is health care, election integrity exists, &amp; common sense gun laws save lives. #MomsAreEverywhere &amp; support Dems who are Gun Sense Candidates - look ‘em up: https://t.co/6N3vef1MQE",Reply Tweet,['#MomsAreEverywhere'],"['@joncoopertweets', '@MomsDemand']",1090995932714491904,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,4,3,https://twitter.com/twitter/status/1589043850739609600
1589043790299688960,Sat Nov 05 23:55:37 +0000 2022,"@SenateGOP The number one cause of death to children in the United States Of America is the @GOPHouse and @GOPSenate ‘s weak gun laws.
- 1325 Children killed in #GOPMassShootings this year and ZERO #GOPMassShooters were from the border. https://t.co/HwfIBEntJj",Reply Tweet,"['#GOPMassShootings', '#GOPMassShooters']","['@SenateGOP', '@GOPHouse', '@GOPSenate']",1497894729866002433,"Kansas, USA",,,,,,,,,United States,US,Kansas City,Missouri,Jackson County,"Kansas City, Missouri, United States",-94.57857,39.09973,0,0,1,1,https://twitter.com/twitter/status/1589043790299688960
1589043772708438016,Sat Nov 05 23:55:33 +0000 2022,"@cwebbonline @ChrisDJackson No shit, the democrats wanted a dementia patient who voted for every war and is the reason so many non violent drug offenders went to prison.

*except Hunter. He got a pass with drugs and guns.

Now they want a stroke victim who can’t form a sentence after 6 months https://t.co/xmpaBnVfM5",Reply Tweet,,"['@cwebbonline', '@ChrisDJackson']",1300181720814231553,"South Miami, FL",,,,,,,,,United States,US,South Miami,Florida,Miami-Dade County,"South Miami, Florida, United States",-80.29338,25.7076,1,0,0,0,https://twitter.com/twitter/status/1589043772708438016
1589043717910196224,Sat Nov 05 23:55:20 +0000 2022,@EliseStefanik @leezeldin Not this Trump bootlicker / NRA Puppet https://t.co/ZrTA6HYrNq,Reply Tweet,,"['@EliseStefanik', '@leezeldin']",1564040845866721280,NY,,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1589043717910196224
1589043694510174208,Sat Nov 05 23:55:14 +0000 2022,"@Jeff05311342 @d_t_1_7 @DSalle6 @SusanThibodaux @Acyn Not wrong, assault weapons were banned in the 1990s, you can't have a nuke even if you can afford one so yes, your 2A rights have been and are infringed upon",Reply Tweet,,"['@Jeff05311342', '@d_t_1_7', '@DSalle6', '@SusanThibodaux', '@Acyn']",1659152678,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,5,1,0,0,https://twitter.com/twitter/status/1589043694510174208
1589043472207470592,Sat Nov 05 23:54:21 +0000 2022,"@TheRealDevonA Guns are illegal where I live, and my opinion is all rules go out the window when someone has a gun and is a threat to someone , it’s a short video so we don’t kno what else happened",Reply Tweet,,['@TheRealDevonA'],242655538,Essex..........,,,,,,,,,United States,US,Essex,Maryland,Baltimore County,"Essex, Maryland, United States",-76.47496,39.30927,0,0,0,0,https://twitter.com/twitter/status/1589043472207470592
1589043441845080066,Sat Nov 05 23:54:14 +0000 2022,"@ThisIsKyleR @POTUS AR-15s are not assault weapons, so Biden is not going to ban anything. I have a suggestion for him: since the Imposter in the White House wants to ban something, he can ban illegal immigration and the Democrat Party. How’s that for a start?
Trump 2024!",Reply Tweet,,"['@ThisIsKyleR', '@POTUS']",265349818,Tampa,,,,,,,,,United States,US,Tampa,Florida,Hillsborough County,"Tampa, Florida, United States",-82.45843,27.94752,0,0,0,0,https://twitter.com/twitter/status/1589043441845080066
1589043214102982656,Sat Nov 05 23:53:19 +0000 2022,"@RobertPicardo @RealDeanCain Republicans don't have a conscience, and their hearts only have enough room for white Jesus wrapped in an American flag carrying an AR-15. That's why they vote Republican.",Reply Tweet,,"['@RobertPicardo', '@RealDeanCain']",74738448,"Tullahoma, TN",,,,,,,,,United States,US,Tullahoma,Tennessee,Coffee County,"Tullahoma, Tennessee, United States",-86.20943,35.36202,0,0,0,0,https://twitter.com/twitter/status/1589043214102982656
1589043206167343106,Sat Nov 05 23:53:18 +0000 2022,"@Batto_Is_Outto Yeah, FightLite cheats a little with theirs by not using a traditional AR-15 fire control group. They got that side-to-side cross safety instead of a switch. Lets them get closer up to the grip with the trigger. https://t.co/GbLV4Oh7s2",Reply Tweet,,['@Batto_Is_Outto'],1578472650,"Pennsylvania, USA",,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,1,0,1,0,https://twitter.com/twitter/status/1589043206167343106
1589043165453221889,Sat Nov 05 23:53:08 +0000 2022,@LeftHandedLarue That and Gun control!,Reply Tweet,,['@LeftHandedLarue'],1235959753702064128,"Tennessee, USA",,,,,,,,,United States,US,,Tennessee,,"Tennessee, United States",-86.25027,35.75035,0,0,0,0,https://twitter.com/twitter/status/1589043165453221889
1589043084175736838,Sat Nov 05 23:52:48 +0000 2022,Names of officers involved in #Davenport #shooting released by DCI - Nov 5 @ 7:49 PM ET https://t.co/nhS02ILaIX,Original Tweet,"['#Davenport', '#shooting']",,100986964,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,1,0,https://twitter.com/twitter/status/1589043084175736838
1589043073295986688,Sat Nov 05 23:52:46 +0000 2022,"@itsbiggerfish @FrakerMonica @BetoORourke #GregAbbott and #TexasGOP legislation has made Texas unsafe 
#GunViolence 
#RoadRage 
#PowerOutage
#BorderSecurity",Reply Tweet,"['#GregAbbott', '#TexasGOP', '#GunViolence', '#RoadRage', '#PowerOutage', '#BorderSecurity']","['@itsbiggerfish', '@FrakerMonica', '@BetoORourke']",799257301,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,3,1,https://twitter.com/twitter/status/1589043073295986688
1589043065490227200,Sat Nov 05 23:52:44 +0000 2022,Hip hop icon Chuck D speaks at anti-gun violence event at Alabama A&amp;M | https://t.co/d2jCHWFwys #endgunviolence  https://t.co/EzwJnemtFk,Original Tweet,['#endgunviolence'],,970734017472589824,"Minneapolis, MN",,,,,,,,,United States,US,Minneapolis,Minnesota,Hennepin County,"Minneapolis, Minnesota, United States",-93.26384,44.97997,0,0,0,0,https://twitter.com/twitter/status/1589043065490227200
1589043049514274816,Sat Nov 05 23:52:40 +0000 2022,"@MayoIsSpicyy We wasnt responsible for las vegas sandy hook aurora CO and many others, Democrats, in fact, If your around a F""""ked up democrat in the mind, Your just about as good as dead,
Such nice people,",Reply Tweet,,['@MayoIsSpicyy'],1519333577464303617,"Las Vegas, NV",,,,,,,,,United States,US,Las Vegas,Nevada,Clark County,"Las Vegas, Nevada, United States",-115.13722,36.17497,0,0,0,0,https://twitter.com/twitter/status/1589043049514274816
1589043017402712064,Sat Nov 05 23:52:32 +0000 2022,"@ThisIsREngland When you give up your guns, the govt can basically do anything they want to you. Like making fun of people illegal",Reply Tweet,,['@ThisIsREngland'],1488372407387762688,"Huntsville, AL",,,,,,,,,United States,US,Huntsville,Alabama,Madison County,"Huntsville, Alabama, United States",-86.5861,34.73037,0,0,1,0,https://twitter.com/twitter/status/1589043017402712064
1589042989095350273,Sat Nov 05 23:52:26 +0000 2022,"OH HELL NO!!!!!

Ballot Measure 114 Is The Nation’s Most Extreme Gun Control Initiative T... https://t.co/k571Djsm7b via @YouTube",Original Tweet,,['@YouTube'],1498788679539699717,Heart of Dixie,,,,,,,,,United States,US,,Alabama,,"Alabama, United States",-86.75026,32.75041,0,0,0,0,https://twitter.com/twitter/status/1589042989095350273
1589042968518086656,Sat Nov 05 23:52:21 +0000 2022,"@scrowder #1A unban them
#2A non-negotiable
economy -stop spending
close the border
CUT FBI, DHS, CIA, and IRS in half (people and funding)",Reply Tweet,"['#1A', '#2A']",['@scrowder'],312705978,TX,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1589042968518086656
1589042962075648000,Sat Nov 05 23:52:19 +0000 2022,"@JerasIkehorn Livid over TFG’s control over repuglicans; his J6 riot, ongoing mass shootings tied directly to repuglicans refusal to ban assault weapons, and SCOTUS abolishing Roe. Lots to be angry about.",Reply Tweet,,['@JerasIkehorn'],759999538857992192,"Virginia, USA",,,,,,,,,United States,US,,West Virginia,,"West Virginia, United States",-80.50009,38.50038,0,0,4,0,https://twitter.com/twitter/status/1589042962075648000
1589042936918212608,Sat Nov 05 23:52:13 +0000 2022,"@KariLakeWarRoom Hey, Kari. Remember that Virgil Earp was one of the first Arizona law men to advocate for gun control? https://t.co/Pb8pZq2Z4v",Reply Tweet,,['@KariLakeWarRoom'],4293654257,"Chicago, IL",,,,,,,,,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,1,0,14,0,https://twitter.com/twitter/status/1589042936918212608
1589042935827697664,Sat Nov 05 23:52:13 +0000 2022,"@RoaringBoredom @ShitpostGate Mhm.
Oh, and when you were talking about the 2nd Amendment, was it because of me saying that the Demon Core is not a gun?",Reply Tweet,,"['@RoaringBoredom', '@ShitpostGate']",1474063675019317260,My head.,,,,,,,,,United States,US,Indian Head Park,Illinois,Cook County,"Indian Head Park, Illinois, United States",-87.90228,41.77031,0,0,0,0,https://twitter.com/twitter/status/1589042935827697664
1589042932295774208,Sat Nov 05 23:52:12 +0000 2022,"@nathaliejacoby1 Health-care bankruptcies, school shootings, poor grasp of geography.",Reply Tweet,,['@nathaliejacoby1'],4749324614,"Warrenton, VA",,,,,,,,,United States,US,Warrenton,Virginia,Fauquier County,"Warrenton, Virginia, United States",-77.79527,38.71345,0,0,0,0,https://twitter.com/twitter/status/1589042932295774208
1589042911458611201,Sat Nov 05 23:52:07 +0000 2022,@shellybarring @RonFilipkowski I find it odd that she claims to want to keep “safe” which means do nothing about school shootings but has an issue with transgender children. Aren’t guns a problem???,Reply Tweet,,"['@shellybarring', '@RonFilipkowski']",29287353,By the beach,,,,,,,,,United States,US,Virginia Beach,Virginia,City of Virginia Beach,"Virginia Beach, Virginia, United States",-75.97798,36.85293,0,0,2,0,https://twitter.com/twitter/status/1589042911458611201
1589042905447997440,Sat Nov 05 23:52:06 +0000 2022,Federal judge blasts the Supreme Court for its Second Amendment opinion - CNN Politics https://t.co/JTjL580awQ,Original Tweet,,,67875296,COLORADO,,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,0,0,0,0,https://twitter.com/twitter/status/1589042905447997440
1589042890147241984,Sat Nov 05 23:52:02 +0000 2022,"@SenTedCruz Too bad it’s still way too easy to get those deadly guns. We have y abd your buddies to thank for advocacy of  further gun control wd enable evil Dems to grab your guns. Assault on kids, church goers, shoppers more like it. Everyone does not need an AR15.  Thoughts &amp; prayers, yea",Reply Tweet,,['@SenTedCruz'],3307935872,"Austin, TX",,,,,,,,,United States,US,Austin,Texas,Travis County,"Austin, Texas, United States",-97.74306,30.26715,0,0,0,0,https://twitter.com/twitter/status/1589042890147241984
1589042854848253952,Sat Nov 05 23:51:54 +0000 2022,"@KaeruHimeSMAU @MessyBunEdTeach @bitchlessizzy @amonstergd Yeah 🤷‍♀️ I like to think the deep fried snacks are a delicious counterpoint to the constant threat of gun violence, though",Reply Tweet,,"['@KaeruHimeSMAU', '@MessyBunEdTeach', '@bitchlessizzy', '@amonstergd']",121218430,"Washington, USA",,,,,,,,,United States,US,"Washington, D. C.","Washington, D.C.",,"Washington, D. C., Washington, D.C., United States",-77.03637,38.89511,1,0,3,0,https://twitter.com/twitter/status/1589042854848253952
1589042684420915200,Sat Nov 05 23:51:13 +0000 2022,It does sound like folks I know in #2A community. You listen to them and you swear NYC is Mad Max and Escape from NY on steroids. 😂 #maga  https://t.co/y1sIv5wsYU,Original Tweet,"['#2A', '#maga']",,855600964644089856,"New York, USA",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1589042684420915200
1589042665655619587,Sat Nov 05 23:51:09 +0000 2022,Horror night of gun violence claims life of 18-month-old baby and nine others with harrowing details revealed https://t.co/wIH7B76vhu,Original Tweet,,,1422668272885977088,New York,,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1589042665655619587
1589042659947327488,Sat Nov 05 23:51:07 +0000 2022,"Big win for @80PercentArms and the #2A community.  Thank you #80PercentArms for fighting the fight. 

https://t.co/OSw8kVdLRj",Original Tweet,"['#2A', '#80PercentArms']",['@80PercentArms'],1586752075169378304,,,,,,,,,,,,,,,,,,0,0,0,0,https://twitter.com/twitter/status/1589042659947327488
1589042459082096640,Sat Nov 05 23:50:19 +0000 2022,@davidhogg111 Stupid… there is a difference on the 2nd Amendment and gun violence,Reply Tweet,,['@davidhogg111'],1518963463279845378,"Bartlesville, OK",,,,,,,,,United States,US,Bartlesville,Oklahoma,Washington County,"Bartlesville, Oklahoma, United States",-95.98082,36.74731,0,0,0,0,https://twitter.com/twitter/status/1589042459082096640
1589042406670073856,Sat Nov 05 23:50:07 +0000 2022,"How is it all #Patriots don't have 10k in followers? It's weird that we are not connected to 10 thousand other God loving, constitution preaching, gun toting #Amaricans minimum.
#PatriotsUnite #GodBlessAmerica #TrudeauWasRight #2A #AmericaFirst #IFBAP https://t.co/tanEEU2ub5",Original Tweet,"['#Patriots', '#Amaricans', '#PatriotsUnite', '#GodBlessAmerica', '#TrudeauWasRight', '#2A', '#AmericaFirst', '#IFBAP']",,166898394,"Arizona, USA",,,,,,,,,United States,US,,Arizona,,"Arizona, United States",-111.50098,34.5003,0,0,0,0,https://twitter.com/twitter/status/1589042406670073856
1589042278076911617,Sat Nov 05 23:49:36 +0000 2022,"@zackkanter Hard disagree. If the “interest” is stopping nuclear, the money folks you speak of have NO interest in that. They want chaos, that’s why they fund NRA. Would you claim their interests are aligned with the NRA?  No way, they don’t have guns in their schools.",Reply Tweet,,['@zackkanter'],14230052,California,,,,,,,,,United States,US,California City,California,Kern County,"California City, California, United States",-117.9859,35.1258,1,0,0,0,https://twitter.com/twitter/status/1589042278076911617
1589042257189306368,Sat Nov 05 23:49:31 +0000 2022,@B52Malmet Ask NRA,Reply Tweet,,['@B52Malmet'],473646899, Tx ,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1589042257189306368
1589042223252836352,Sat Nov 05 23:49:23 +0000 2022,"@davidhogg111 If you fuck off, our majority in the senate and win the house we can get open carry in all 50 states. It’ll happen when (not if) midterms are over. Please don’t worry about democrats voting. They don’t even work.",Reply Tweet,,['@davidhogg111'],4516557441,"Chicago, IL",,,,,,,,,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,0,0,0,0,https://twitter.com/twitter/status/1589042223252836352
1589042211743617024,Sat Nov 05 23:49:20 +0000 2022,"@MomsDemand red goes perfectly with Buffalo plaid! Minneapolis vols got a pep talk from our #GunSense Gov @Tim_Walz then headed out in the beautiful Bryant neighborhood to get out that vote for our local and state tickets. Volunteer, speak up and vote for what matters! 🗳✨🙌 https://t.co/LcATPZZ2RM",Original Tweet,['#GunSense'],"['@MomsDemand', '@Tim_Walz']",66867931,"Minneapolis, MN",,,,,,,,,United States,US,Minneapolis,Minnesota,Hennepin County,"Minneapolis, Minnesota, United States",-93.26384,44.97997,1,0,49,12,https://twitter.com/twitter/status/1589042211743617024
1589042169343803394,Sat Nov 05 23:49:10 +0000 2022,"@Buckmouse26416 @Jeff05311342 @d_t_1_7 @DSalle6 @SusanThibodaux @Acyn No, there was an assault weapons ban in the 1990s, SC didn't overturn it",Reply Tweet,,"['@Buckmouse26416', '@Jeff05311342', '@d_t_1_7', '@DSalle6', '@SusanThibodaux', '@Acyn']",1659152678,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,6,0,0,0,https://twitter.com/twitter/status/1589042169343803394
1589042144714510336,Sat Nov 05 23:49:04 +0000 2022,@MrColionNoir M114 is currently polling far below typical anti-gun measures. I'll bet it fails. I think people are finally starting to wake up and realize gun control is stupid.,Reply Tweet,,['@MrColionNoir'],1363545766887833600,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,3,0,https://twitter.com/twitter/status/1589042144714510336
1589042106580062208,Sat Nov 05 23:48:55 +0000 2022,"“The loss of any life is tragic. In recent weeks, the accumulated loss of Black lives in the wake of gun violence is deeply disconcerting,” Rev. Kevin Peterson, the founder of the Boston-based New Democracy Coalition. https://t.co/ctkcMBWPAB",Original Tweet,,,2488541,"Boston, MA",,,,,,,,,United States,US,Boston,Massachusetts,Suffolk County,"Boston, Massachusetts, United States",-71.05977,42.35843,9,0,4,4,https://twitter.com/twitter/status/1589042106580062208
1589042102909820931,Sat Nov 05 23:48:54 +0000 2022,"@florentinobm I hope Nancy sues the malicious slanderers of her husband for all their are worth, just like the parents of children killed at Sandy Hook sued Alex Jones for his malicious slander and lies. https://t.co/UUMDrihhk0",Reply Tweet,,['@florentinobm'],1221114803495849985,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1589042102909820931
1589042056327884800,Sat Nov 05 23:48:43 +0000 2022,@SenTedCruz #BanassaultweaponsNow #VoteBlueForSoManyReasons   GOP talk a good game (and provide Bible quotes) - but they bow to the NRA - not the American People.  Protect your kids - #VoteBlueToSaveDemocracy,Reply Tweet,"['#BanassaultweaponsNow', '#VoteBlueForSoManyReasons', '#VoteBlueToSaveDemocracy']",['@SenTedCruz'],751965411940438017,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1589042056327884800
1589042015618355201,Sat Nov 05 23:48:34 +0000 2022,@davidhogg111 can't wait to see this tweet shown in 10 years and the 2nd amendment hasn't changed at all. You really think you're smarter than our founding fathers?,Reply Tweet,,['@davidhogg111'],309690223,Philadelphia,,,,,,,,,United States,US,Philadelphia,Pennsylvania,Philadelphia County,"Philadelphia, Pennsylvania, United States",-75.16379,39.95234,0,0,0,0,https://twitter.com/twitter/status/1589042015618355201
1589041997465391104,Sat Nov 05 23:48:29 +0000 2022,"@TulsiGabbard Yeah, Tulsi is so brave, she would be the first to run, probably to Russia. The government isn’t coming after you, but if it was your right to bear arms is not going to mean much. The only President who tried to weaponize law enforcement was Trump, but our Generals scared him!",Reply Tweet,,['@TulsiGabbard'],52950099,"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1589041997465391104
