tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1589768367984242692,Mon Nov 07 23:54:50 +0000 2022,"If you vote anything other than blue (yes anything) it means you at the very least find racism and misogyny and transphobia and rampant gun violence acceptable.

I do not.",Reply Tweet,,,79846067,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,26,3,https://twitter.com/twitter/status/1589768367984242692
1589768355426095104,Mon Nov 07 23:54:47 +0000 2022,"My local gun shop sent out propaganda emails to thousands of clients; (myself included) promoting the same lies &amp; conspiracy theories that resulted in the Jan 6 attack on our capital.  

Democrats have no power or intention to take away all yer guns!  Please stop this bullshit!",Original Tweet,,,924438805263847424,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,0,0,https://twitter.com/twitter/status/1589768355426095104
1589768267773906945,Mon Nov 07 23:54:26 +0000 2022,@M186k @RobSchneider Red states still have more gun violence,Reply Tweet,,"['@M186k', '@RobSchneider']",1495857076660318213,Iowa,,,,,,,,,United States,US,,Iowa,,"Iowa, United States",-93.50049,42.00027,1,0,0,0,https://twitter.com/twitter/status/1589768267773906945
1589768230109089794,Mon Nov 07 23:54:17 +0000 2022,"@Grantik0581 @TM72774 @ericareport Inflation is a GLOBAL issue, an issue which the US is faring better than any other country. 

The immigration issue, isn't actually an issue.

And they aren't ""anti-gun.""

These are ALL just scare tactics meant to keep you voting against your better interests. https://t.co/If6w5SOtu6",Reply Tweet,,"['@Grantik0581', '@TM72774', '@ericareport']",4137210734,"Las Vegas, NV",,,,,,,,,United States,US,Las Vegas,Nevada,Clark County,"Las Vegas, Nevada, United States",-115.13722,36.17497,0,0,0,0,https://twitter.com/twitter/status/1589768230109089794
1589768120608387072,Mon Nov 07 23:53:51 +0000 2022,"@MuellerSheWrote @GOP Ted Cruz shrugged off any responsibility for #Uvalde, provided active support to terrorists storming the capitol on #J6, and has been taking checks from the gun lobby for years. Fuck Ted Cruz, throw another.",Reply Tweet,"['#Uvalde', '#J6']","['@MuellerSheWrote', '@GOP']",1516241910662266880,"Brooklyn, NY",,,,,,,,,United States,US,Brooklyn,New York,Kings County,"Brooklyn, New York, United States",-73.94958,40.6501,0,0,1,0,https://twitter.com/twitter/status/1589768120608387072
1589768037930266624,Mon Nov 07 23:53:31 +0000 2022,"@Bryan_C_Murray @GrizzAlberta @SarahFischer__ There were NO assault weapons, and you know it!",Reply Tweet,,"['@Bryan_C_Murray', '@GrizzAlberta', '@SarahFischer__']",314152984,Carthage NY,,,,,,,,,United States,US,Carthage,New York,Jefferson County,"Carthage, New York, United States",-75.60936,43.97812,0,0,0,0,https://twitter.com/twitter/status/1589768037930266624
1589768028966637568,Mon Nov 07 23:53:29 +0000 2022,"had our backs for $35.00 insulin cap; etc., etc., and so forth. He had our backs; we should have his. Damn the intimidation and AR-15 owners!!! Damn them! 🦋",Reply Tweet,,,1587117207208837120,"St Louis, MO",,,,,,,,,United States,US,St. Louis,Missouri,City of Saint Louis,"St. Louis, Missouri, United States",-90.19789,38.62727,0,0,0,0,https://twitter.com/twitter/status/1589768028966637568
1589768013712326656,Mon Nov 07 23:53:25 +0000 2022,"@TeamPelosi You defunded police, released criminals and all hell broke loose and now he your only answer is to go after legal guns owners? Yikes you must love crime. The streets of are violent as your husband knows and your party built these violent streets.",Reply Tweet,,['@TeamPelosi'],278596403,"Emeryville, CA",,,,,,,,,United States,US,Emeryville,California,Alameda County,"Emeryville, California, United States",-122.28525,37.83132,0,0,0,0,https://twitter.com/twitter/status/1589768013712326656
1589768008288722944,Mon Nov 07 23:53:24 +0000 2022,@AlexBerenson Oh. It’s Opposite Day. Republicans want to remove guns from the country. AR stands for Assault Rifle. Drag queens need to replace our public school teachers. Hunters laptop was found. Paul Pelosi is heterosexual. Nancy’s eye brows are real. This is fun.,Reply Tweet,,['@AlexBerenson'],1584668599062511619,"Los Angeles, CA",,,,,,,,,United States,US,Los Angeles,California,Los Angeles County,"Los Angeles, California, United States",-118.24368,34.05223,0,0,0,0,https://twitter.com/twitter/status/1589768008288722944
1589768001666297856,Mon Nov 07 23:53:22 +0000 2022,@DonaldJTrumpJr Vote blue for the party who is actually for sensible gun laws.,Reply Tweet,,['@DonaldJTrumpJr'],25931320,milwaukee,,,,,,,,,United States,US,Milwaukee,Wisconsin,Milwaukee County,"Milwaukee, Wisconsin, United States",-87.90647,43.0389,0,0,0,0,https://twitter.com/twitter/status/1589768001666297856
1589767956145528832,Mon Nov 07 23:53:11 +0000 2022,@TheVeryHungryC Rainbow Fish promoting gun violence is not a cute look.,Reply Tweet,,['@TheVeryHungryC'],1404525112548749315,"Santa Monica, CA",,,,,,,,,United States,US,Santa Monica,California,Los Angeles County,"Santa Monica, California, United States",-118.49119,34.01945,2,0,0,0,https://twitter.com/twitter/status/1589767956145528832
1589767902181588992,Mon Nov 07 23:52:58 +0000 2022,@ParaVeracity @davidhogg111 That is not the issue with school shootings. Not even close.,Reply Tweet,,"['@ParaVeracity', '@davidhogg111']",824327303995867136,"Midvale, UT",,,,,,,,,United States,US,Midvale,Utah,Salt Lake County,"Midvale, Utah, United States",-111.89994,40.61106,1,0,0,0,https://twitter.com/twitter/status/1589767902181588992
1589767748372267008,Mon Nov 07 23:52:22 +0000 2022,I think my ballot may have been stolen by the psycho Arizona republicans watching drop boxes with guns cuz I mailed it weeks ago and I still haven’t gotten a text or email that it’s arrived,Original Tweet,,,1265363893792026624,"Eugene, OR",,,,,,,,,United States,US,Eugene,Oregon,Lane County,"Eugene, Oregon, United States",-123.08675,44.05207,1,0,0,0,https://twitter.com/twitter/status/1589767748372267008
1589767725207146496,Mon Nov 07 23:52:16 +0000 2022,"I'm not against gun control but did the Republicans run ads in 2020 about how they were going to end Roe? You run on what's popular and then do the less popular things that you want after you win. 
-A person who would trade the '94 assault weapon ban for a Gore presidency in 2000",Reply Tweet,,,1938832117,"Philadelphia, PA",,,,,,,,,United States,US,Philadelphia,Pennsylvania,Philadelphia County,"Philadelphia, Pennsylvania, United States",-75.16379,39.95234,0,0,0,0,https://twitter.com/twitter/status/1589767725207146496
1589767635532595200,Mon Nov 07 23:51:55 +0000 2022,"@auswidetraffic @tsaebyracs @ZssBecker I'm in Texas, one of the most Pro-gun states. Nobody is walking around with AKs or ARs.",Reply Tweet,,"['@auswidetraffic', '@tsaebyracs', '@ZssBecker']",234035854,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,9,0,https://twitter.com/twitter/status/1589767635532595200
1589767624828719104,Mon Nov 07 23:51:52 +0000 2022,@TruthxTexas There has been an increase of mass shootings via handguns?  Let's be truthful! Meanwhile.... https://t.co/qInHGGs9a7,Reply Tweet,,['@TruthxTexas'],475456283,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1589767624828719104
1589767606927790080,Mon Nov 07 23:51:48 +0000 2022,Man went up and Uvalde and found as many cameras as he could to scream at a door to keep his NRA blood money. This beer toss is the most accountability he’s had for that.,Reply Tweet,,,29243564,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,5,0,https://twitter.com/twitter/status/1589767606927790080
1589767525356961798,Mon Nov 07 23:51:29 +0000 2022,"@LiamGleason39 @InChainsInJail Liam, using a talking point doesn't mean you can't think for yourself; it means you are using a point someone made that you agree with; it's not belittling you at all. Gun control isn't about preventing criminals from getting a gun; it's about ensuring civil obedience at all cost",Reply Tweet,,"['@LiamGleason39', '@InChainsInJail']",174866706,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,1,0,https://twitter.com/twitter/status/1589767525356961798
1589767474974969856,Mon Nov 07 23:51:17 +0000 2022,"GOP is soft on crime, both with gun violence &amp; white collar.",Original Tweet,,,1245780689359966208,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,2,1,https://twitter.com/twitter/status/1589767474974969856
1589767455316250624,Mon Nov 07 23:51:12 +0000 2022,"No big deal…Just a selfie with @TishJames, the People’s Lawyer who has taken on the Gun Lobby, Big Pharma, the Trump admin. She’s protected democracy, LGBTQ+  &amp; repro rights. 

She’s had our backs, let’s have hers &amp; re-elect her tomorrow! https://t.co/AfxYAphCh8",Original Tweet,,['@TishJames'],424755612,"Brooklyn, NY",,,,,,,,,United States,US,Brooklyn,New York,Kings County,"Brooklyn, New York, United States",-73.94958,40.6501,0,0,7,1,https://twitter.com/twitter/status/1589767455316250624
1589767399556931585,Mon Nov 07 23:50:59 +0000 2022,"Police marksmen shoot ‘gunman’, 27, inside corner shop after ‘armed robbery’ https://t.co/dpvVV1z9nt",Original Tweet,,,1481639326094028801,"Kent,WA,USA",,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1589767399556931585
1589767248167960577,Mon Nov 07 23:50:23 +0000 2022,"@TimSnowborn @GIVENOQUARTER2A @NuclearSigurd @Jae_RBeats Be sure to pray to satan because remember, Democrats are demons that aren’t obsessed with guns and killing.",Reply Tweet,,"['@TimSnowborn', '@GIVENOQUARTER2A', '@NuclearSigurd', '@Jae_RBeats']",1501967270691680262,"Pennsylvania, USA",,,,,,,,,United States,US,,Pennsylvania,,"Pennsylvania, United States",-76.90567,40.27245,1,0,2,0,https://twitter.com/twitter/status/1589767248167960577
1589767239930351616,Mon Nov 07 23:50:21 +0000 2022,"@CalltoActivism Lets do this 
#VoteBlueTomorrow 
Because Republicans need to:
Stay out of my uterus 
Stay out of my social security 
Stop stealing my library books 
Stop talking about my self identity 
Stop shoving their religion in my face 
And put their guns away 
Stop being insurrectionists https://t.co/AFkKF75y5M",Reply Tweet,['#VoteBlueTomorrow'],['@CalltoActivism'],855887892245135360,Western Oregon ,,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,2,0,18,8,https://twitter.com/twitter/status/1589767239930351616
1589767226986754050,Mon Nov 07 23:50:18 +0000 2022,"@elonmusk #GOP is the party of corporate socialism &amp; tax breaks for rich. They are anti-union, will take away the social security you've paid into, increase prescription costs, exacerbate drought, wildfires &amp; floods with climate change &amp; increase gun violence. Nice party you got there Elon",Reply Tweet,['#GOP'],['@elonmusk'],1227014176020815872,"Arlington, Virginia",,,,,,,,,United States,US,Arlington,Virginia,Arlington County,"Arlington, Virginia, United States",-77.10428,38.88101,0,0,0,0,https://twitter.com/twitter/status/1589767226986754050
